SESSION START,NAME,SCENARIO,SESSION ID#,ACTION TIMESTAMP (SECS AFTER START),ACTION TITLE
30/08/2023 12:23,Paeds Account 15,"Sam, Pneumonia A-E Assessment [SNP011UK]",314487,812,ask for sputum cultures
30/08/2023 12:23,Paeds Account 15,"Sam, Pneumonia A-E Assessment [SNP011UK]",314487,842,paediatric sepsis guidelines
30/08/2023 12:24,Paeds Account 15,"Sam, Pneumonia A-E Assessment [SNP011UK]",314487,874,cbg result #1
30/08/2023 12:24,Paeds Account 15,"Sam, Pneumonia A-E Assessment [SNP011UK]",314487,888,call on-call doctor
30/08/2023 12:25,Paeds Account 15,"Sam, Pneumonia A-E Assessment [SNP011UK]",314487,919,ask for tips
30/08/2023 12:25,Paeds Account 15,"Sam, Pneumonia A-E Assessment [SNP011UK]",314487,934,repeat blood pressure
30/08/2023 12:25,Paeds Account 15,"Sam, Pneumonia A-E Assessment [SNP011UK]",314487,945,family history
30/08/2023 12:25,Paeds Account 15,"Sam, Pneumonia A-E Assessment [SNP011UK]",314487,960,ask birth history
30/08/2023 12:25,Paeds Account 15,"Sam, Pneumonia A-E Assessment [SNP011UK]",314487,969,ask about fever
30/08/2023 12:26,Paeds Account 15,"Sam, Pneumonia A-E Assessment [SNP011UK]",314487,977,repeat blood pressure
30/08/2023 12:26,Paeds Account 15,"Sam, Pneumonia A-E Assessment [SNP011UK]",314487,1004,leave scenario
30/08/2023 12:22,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,0,start scenario
30/08/2023 12:23,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,41,introduce yourself
30/08/2023 12:23,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,52,presenting complaint
30/08/2023 12:23,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,62,allergies
30/08/2023 12:24,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,70,prescribed medications
30/08/2023 12:24,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,84,introduce yourself
30/08/2023 12:24,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,100,time triggered seizure
30/08/2023 12:25,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,139,check capillary blood glucose
30/08/2023 12:25,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,155,check temperature (tympanic)
30/08/2023 12:25,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,172,look in patient's mouth with a tongue depressor
30/08/2023 12:26,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,193,past medical history
30/08/2023 12:26,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,236,midazolam 7.5mg buccal dose (5-9 years)
30/08/2023 12:26,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,248,measure blood pressure
30/08/2023 12:27,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,256,measure oxygen saturations & heart rate
30/08/2023 12:27,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,269,non-rebreather mask (15 l/min)
30/08/2023 12:27,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,277,check temperature (tympanic)
30/08/2023 12:27,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,291,insert iv access and take bloods
30/08/2023 12:27,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,305,paediatric seizure guidelines
30/08/2023 12:29,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,380,end of time triggered seizure
30/08/2023 12:29,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,410,simple face mask (10 l /min)
30/08/2023 12:29,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,415,check temperature (tympanic)
30/08/2023 12:29,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,427,family history
30/08/2023 12:30,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,453,ask consent to examine sam
30/08/2023 12:30,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,485,look in patient's mouth with a tongue depressor
30/08/2023 12:31,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,505,observe respiratory rate and signs of respiratory distress
30/08/2023 12:31,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,514,simple face mask (6 l /min)
30/08/2023 12:31,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,539,auscultate lungs
30/08/2023 12:32,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,576,take pulse (central)
30/08/2023 12:32,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,601,auscultate heart sounds
30/08/2023 12:33,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,636,decreased
30/08/2023 12:33,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,636,20 - 30 breaths per min
30/08/2023 12:33,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,636,mild / none
30/08/2023 12:33,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,636,sp o2 <95% in air and/or receiving oxygen
30/08/2023 12:33,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,636,70 - 120 bpm
30/08/2023 12:33,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,636,yes
30/08/2023 12:33,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,648,paediatric seizure guidelines
30/08/2023 12:34,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,679,20ml/kg 0.9% saline iv stat (max 500ml)
30/08/2023 12:34,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,701,assess consciousness level (avpu)
30/08/2023 12:34,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,718,check pupils
30/08/2023 12:35,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,747,check upper body
30/08/2023 12:35,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,787,nasal cannulae (2 l/min)
30/08/2023 12:36,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,796,check lower body
30/08/2023 12:37,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,854,situation option 1
30/08/2023 12:37,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,854,situation option 2
30/08/2023 12:37,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,854,situation option 4
30/08/2023 12:37,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,854,background option 1
30/08/2023 12:37,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,854,background option 2
30/08/2023 12:37,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,854,background option 4
30/08/2023 12:37,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,854,assessment option 5
30/08/2023 12:37,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,854,recommendation option 4
30/08/2023 12:37,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,873,check capillary blood glucose
30/08/2023 12:37,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,886,insert iv access and take bloods
30/08/2023 12:37,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,892,remove oxygen mask
30/08/2023 12:38,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,964,abdominal exam
30/08/2023 12:39,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,988,how are you feeling?
30/08/2023 12:39,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,997,update patient
30/08/2023 12:39,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,1014,provide reassurance
30/08/2023 12:40,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,1040,request an inpatient bed for patient
30/08/2023 12:40,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,1055,check weight & height
30/08/2023 12:40,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,1079,wetflag calculations
30/08/2023 12:41,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,1103,offer a patient information leaflet
30/08/2023 12:41,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,1126,social and living situation
30/08/2023 12:41,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,1140,history of presenting complaint
30/08/2023 12:42,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,1157,vaccination history
30/08/2023 12:42,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,1163,allergies
30/08/2023 12:42,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,1177,family history
30/08/2023 12:42,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,1188,past surgical history
30/08/2023 12:42,Paeds Account 16,"Katy, Seizure, A-E Assessment [SNP004UK]",314489,1200,time has run out
30/08/2023 12:38,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,0,start scenario
30/08/2023 12:39,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,41,introduce yourself
30/08/2023 12:39,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,51,introduce yourself
30/08/2023 12:40,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,76,presenting complaint
30/08/2023 12:40,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,87,history of presenting complaint
30/08/2023 12:40,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,100,time triggered seizure
30/08/2023 12:41,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,135,check for hazards
30/08/2023 12:41,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,145,look in patient's mouth with a tongue depressor
30/08/2023 12:41,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,154,auscultate lungs
30/08/2023 12:41,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,165,paediatric seizure guidelines
30/08/2023 12:42,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,209,measure oxygen saturations & heart rate
30/08/2023 12:42,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,216,non-rebreather mask (15 l/min)
30/08/2023 12:42,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,221,provide reassurance
30/08/2023 12:42,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,227,paediatric seizure guidelines
30/08/2023 12:42,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,234,check capillary blood glucose
30/08/2023 12:43,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,258,check capillary blood glucose
30/08/2023 12:43,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,258,measure blood pressure
30/08/2023 12:43,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,275,look in patient's mouth with a tongue depressor
30/08/2023 12:43,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,296,paediatric seizure guidelines
30/08/2023 12:43,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,301,crash team
30/08/2023 12:44,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,317,take pulse (peripheral)
30/08/2023 12:44,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,328,past medical history
30/08/2023 12:44,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,338,check temperature (tympanic)
30/08/2023 12:44,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,355,allergies
30/08/2023 12:45,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,380,end of time triggered seizure
30/08/2023 12:45,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,397,situation option 1
30/08/2023 12:45,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,397,situation option 2
30/08/2023 12:45,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,397,situation option 4
30/08/2023 12:45,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,397,background option 1
30/08/2023 12:45,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,397,background option 2
30/08/2023 12:45,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,397,background option 4
30/08/2023 12:45,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,397,assessment option 5
30/08/2023 12:45,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,397,recommendation option 4
30/08/2023 12:46,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,433,provide reassurance
30/08/2023 12:46,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,438,update carer
30/08/2023 12:46,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,448,how are you feeling?
30/08/2023 12:46,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,454,ask consent to examine sam
30/08/2023 12:46,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,481,look in patient's mouth with a tongue depressor
30/08/2023 12:47,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,497,observe respiratory rate and signs of respiratory distress
30/08/2023 12:47,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,538,normal
30/08/2023 12:47,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,538,20 - 30 breaths per min
30/08/2023 12:47,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,538,mild / none
30/08/2023 12:47,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,538,sp o2 <95% in air and/or receiving oxygen
30/08/2023 12:47,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,538,70 - 120 bpm
30/08/2023 12:47,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,538,yes
30/08/2023 12:47,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,546,auscultate lungs
30/08/2023 12:48,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,581,take pulse (peripheral)
30/08/2023 12:48,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,606,capillary refill time (peripheral)
30/08/2023 12:49,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,630,auscultate heart sounds
30/08/2023 12:49,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,655,insert iv access and take bloods
30/08/2023 12:50,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,690,ask for urine dip and culture
30/08/2023 12:50,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,707,abdominal exam
30/08/2023 12:50,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,720,past surgical history
30/08/2023 12:51,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,729,ask birth history
30/08/2023 12:51,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,746,developmental milestones
30/08/2023 12:51,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,755,social and living situation
30/08/2023 12:51,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,765,social worker / child protection plan status
30/08/2023 12:51,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,779,ask about fever
30/08/2023 12:52,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,793,check temperature (tympanic)
30/08/2023 12:52,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,806,allergies
30/08/2023 12:52,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,830,paracetamol 240mg po (4 - 5 years)
30/08/2023 12:52,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,844,medication list
30/08/2023 12:53,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,853,medical history
30/08/2023 12:53,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,872,family history
30/08/2023 12:53,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,883,"feeding, growth and nutrition"
30/08/2023 12:53,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,887,respiratory
30/08/2023 12:53,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,890,gastrointestinal
30/08/2023 12:53,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,893,genito-urinary
30/08/2023 12:54,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,951,assess consciousness level (avpu)
30/08/2023 12:54,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,964,check pupils
30/08/2023 12:55,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,987,provide reassurance
30/08/2023 12:55,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,990,do you have any questions?
30/08/2023 12:55,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,996,update patient
30/08/2023 12:55,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,1017,check hydration status
30/08/2023 12:55,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,1022,offer a patient information leaflet
30/08/2023 12:56,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,1040,update carer
30/08/2023 12:56,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,1048,do you have any questions?
30/08/2023 12:56,Paeds Account 21,"Katy, Seizure, A-E Assessment [SNP004UK]",314490,1064,leave scenario
30/08/2023 12:48,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,0,start scenario
30/08/2023 12:49,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,43,introduce yourself
30/08/2023 12:49,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,59,presenting complaint
30/08/2023 12:49,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,63,wash hands and apply ppe
30/08/2023 12:50,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,76,ask consent to examine sam
30/08/2023 12:50,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,82,history of presenting complaint
30/08/2023 12:50,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,94,measure blood pressure
30/08/2023 12:50,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,103,measure oxygen saturations & heart rate
30/08/2023 12:50,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,110,check temperature (tympanic)
30/08/2023 12:51,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,127,ask about pain
30/08/2023 12:51,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,147,non-rebreather mask (15 l/min)
30/08/2023 12:51,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,162,presenting complaint
30/08/2023 12:51,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,182,observe respiratory rate and signs of respiratory distress
30/08/2023 12:52,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,192,check capillary blood glucose
30/08/2023 12:52,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,211,allergies
30/08/2023 12:52,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,218,prescribed medications
30/08/2023 12:53,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,253,provide reassurance
30/08/2023 12:53,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,258,auscultate lungs
30/08/2023 12:53,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,292,through oxygen
30/08/2023 12:54,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,320,take pulse (central)
30/08/2023 12:54,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,326,repeat blood pressure
30/08/2023 12:54,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,326,repeat blood pressure
30/08/2023 12:54,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,327,repeat blood pressure
30/08/2023 12:54,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,328,repeat blood pressure
30/08/2023 12:55,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,377,repeat blood pressure
30/08/2023 12:55,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,378,repeat blood pressure
30/08/2023 12:55,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,406,normal
30/08/2023 12:55,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,406,> 30 breaths per min
30/08/2023 12:55,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,406,mild / none
30/08/2023 12:55,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,406,sp o2 <95% in air and/or receiving oxygen
30/08/2023 12:55,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,406,> 120 bpm
30/08/2023 12:55,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,406,yes
30/08/2023 12:55,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,418,ask for sputum cultures
30/08/2023 12:56,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,428,check temperature (tympanic)
30/08/2023 12:56,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,457,insert iv access and take bloods
30/08/2023 12:57,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,495,20ml/kg 0.9% saline iv stat (max 500ml)
30/08/2023 12:57,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,508,medication list
30/08/2023 12:57,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,513,medical history
30/08/2023 12:57,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,522,paediatric sepsis guidelines
30/08/2023 12:58,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,578,situation option 1
30/08/2023 12:58,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,578,situation option 2
30/08/2023 12:58,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,578,situation option 4
30/08/2023 12:58,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,578,background option 1
30/08/2023 12:58,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,578,background option 2
30/08/2023 12:58,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,578,background option 3
30/08/2023 12:58,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,578,assessment option 2
30/08/2023 12:58,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,578,assessment option 3
30/08/2023 12:58,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,578,assessment option 4
30/08/2023 12:58,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,578,assessment option 5
30/08/2023 12:58,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,578,recommendation option 4
30/08/2023 12:58,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,589,introduce yourself
30/08/2023 12:58,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,601,20ml/kg 0.9% saline iv stat (max 500ml)
30/08/2023 12:59,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,628,fluid prescription chart
30/08/2023 12:59,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,644,20ml/kg 0.9% saline iv stat (max 500ml)
30/08/2023 12:59,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,663,family history
30/08/2023 13:00,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,714,take blood cultures
30/08/2023 13:00,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,723,capillary blood gas
30/08/2023 13:01,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,765,request an inpatient bed for patient
30/08/2023 13:02,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,794,social and living situation
30/08/2023 13:02,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,827,family history
30/08/2023 13:02,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,831,parental employment
30/08/2023 13:02,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,836,ask birth history
30/08/2023 13:02,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,838,cbg result #1
30/08/2023 13:04,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,936,fluid prescription chart
30/08/2023 13:04,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,939,skin assessment chart
30/08/2023 13:04,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,956,check weight & height
30/08/2023 13:04,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,961,update on clinical plan
30/08/2023 13:05,Paeds Account 17,"Sam, Pneumonia A-E Assessment [SNP011UK]",314496,999,leave scenario
30/08/2023 13:02,Paeds Account 20,"Sam, Pneumonia A-E Assessment [SNP011UK]",314513,0,start scenario
30/08/2023 13:02,Paeds Account 20,"Sam, Pneumonia A-E Assessment [SNP011UK]",314513,44,wash hands and apply ppe
30/08/2023 13:02,Paeds Account 20,"Sam, Pneumonia A-E Assessment [SNP011UK]",314513,52,introduce yourself
30/08/2023 13:03,Paeds Account 20,"Sam, Pneumonia A-E Assessment [SNP011UK]",314513,81,presenting complaint
30/08/2023 13:03,Paeds Account 20,"Sam, Pneumonia A-E Assessment [SNP011UK]",314513,93,ask consent to examine sam
30/08/2023 13:04,Paeds Account 20,"Sam, Pneumonia A-E Assessment [SNP011UK]",314513,120,observe respiratory rate and signs of respiratory distress
