participantID,trialNum,stage,stageName,trueCountry,requestedTests,uniqueTests,pastTests,currentTests,possibleTest,proportionOfInfo,testNames,confidence,perceivedDifficulty,highestLikelihood,likelihoods,numOfDifferentials,correctCountry,likelihoodOfCorrectCountry,incorrectLikelihood,highestLikelihoodCorrect,highestLikelihoodCorrectValue,differentials
p43,6,1,Geography,SOUTH KOREA,4,4,0,4,10,0.4,"Time Zone (UTC), Area, Number of other countries it shares a land border with, Native Animals",61,8,5,"5, 2, 1, 3, 5",5,0,0,3.2,0,0,"INDIAN, CHINA, INDONISIA, SIGAPORE, HONG KONG"
p43,6,2,History & Politics,SOUTH KOREA,3,3,0,3,9,0.333333333,"Is the country a member of the OECD, NATO and/or UN?, Most Exported Food Products, World Happiness Ranking",23,8,2,"2, 1, 1, 1, 1",5,0,0,1.2,0,0,"INDIAN, CHINA, INDONISIA, SIGAPORE, HONG KONG"
p43,6,3,People & Culture,SOUTH KOREA,3,3,0,3,10,0.3,"Overall population, Number of Colours in the country's flag, % of the population with internet access",0,8,1,"1, 1, 1",3,0,0,1,0,0,"INDONISIA, SIGAPORE, HONG KONG"
p44,1,1,Geography,SOUTH KOREA,4,4,0,4,10,0.4,"Native Animals, Area, Is the country landlocked?, Number of other countries it shares a land border with",0,9,2,2,1,0,0,0,0,0,SRI LANKA
p44,1,2,History & Politics,SOUTH KOREA,4,4,1,3,9,0.333333333,"Native Animals, Most Exported Food Products, World Happiness Ranking, The Economist's Democracy Index Rating",21,9,5,"2, 4, 5",3,0,0,3.666666667,0,0,"SRI LANKA, BANGLADESH, PAKISTAN"
p44,1,3,People & Culture,SOUTH KOREA,4,4,0,4,10,0.4,"Population Density, Population in the capital city, Most Prevalent Religion, Number of Colours in the country's flag",7,9,4,"2, 4, 4",3,0,0,3.333333333,0,0,"SRI LANKA, BANGLADESH, PAKISTAN"
p44,2,1,Geography,MONGOLIA,4,4,0,4,10,0.4,"% area that is water, Highest Point, Native Animals, Area",54,8,6,6,1,1,6,0,1,6,MONGOLIA
p44,2,2,History & Politics,MONGOLIA,2,2,0,2,9,0.222222222,"Most Exported Food Products, Gini Index for Income Inequality",45,8,6,"6, 2",2,1,6,2,1,6,"MONGOLIA, VIETNAM"
p44,2,3,People & Culture,MONGOLIA,4,4,0,4,10,0.4,"Overall population, Population in the capital city, Most Prevalent Religion, Number of Colours in the country's flag",43,8,6,"6, 2",2,1,6,2,1,6,"MONGOLIA, VIETNAM"
p44,3,1,Geography,BOTSWANA,4,4,0,4,10,0.4,"Highest Point, Area, Native Animals, Is the country landlocked?",1,9,3,"1, 2, 3",3,0,0,2,0,0,"NIGERIA, GHANA, CENTRAL AFRICAN REPUBLIC"
p44,3,2,History & Politics,BOTSWANA,2,2,0,2,9,0.222222222,"GDP per capita in 2022, The Economist's Democracy Index Rating",7,9,3,"1, 2, 3, 2",4,0,0,2,0,0,"NIGERIA, GHANA, CENTRAL AFRICAN REPUBLIC, DEMOCRATIC REPUBLIV OF CONGO"
p44,3,3,People & Culture,BOTSWANA,5,4,0,4,10,0.4,"Most Prevalent Religion, Population in the capital city, % of the population with internet access, Overall population",4,9,4,"1, 2, 3, 2, 4",5,0,0,2.4,0,0,"NIGERIA, GHANA, CENTRAL AFRICAN REPUBLIC, DEMOCRATIC REPUBLIV OF CONGO, LESOTHO"
p44,4,1,Geography,GREECE,5,5,0,5,10,0.5,"Is the country landlocked?, Native Animals, % area that is water, Area, % area that is covered by forest",6,6,3,"2, 2, 1, 2, 3, 2, 3",7,0,0,2.142857143,0,0,"FRANCE, HOLLAND, NORWAY, SWEDEN, DENMARK, SPAIN, UK"
p44,4,2,History & Politics,GREECE,3,3,0,3,9,0.333333333,"Most Exported Food Products, World Happiness Ranking, Gini Index for Income Inequality",48,6,5,"1, 1, 1, 1, 1, 2, 1, 5, 5",9,1,5,1.625,1,5,"FRANCE, HOLLAND, NORWAY, SWEDEN, DENMARK, SPAIN, UK, GREECE, ITALY"
p44,4,3,People & Culture,GREECE,2,2,0,2,10,0.2,"Population in the capital city, Most Prevalent Religion",84,6,9,"1, 1, 1, 1, 1, 2, 1, 9, 3",9,1,9,1.375,1,9,"FRANCE, HOLLAND, NORWAY, SWEDEN, DENMARK, SPAIN, UK, GREECE, ITALY"
p44,5,1,Geography,COLOMBIA,6,6,0,6,10,0.6,"Native Animals, Area, Is the country landlocked?, % area that is covered by forest, % area that is water, Number of other countries it shares a land border with",39,7,4,"4, 3, 3, 3",4,1,3,3.333333333,0,0,"BRAZIL, COLOMBIA, VENEZUELA, ARGENTINA"
p44,5,2,History & Politics,COLOMBIA,3,3,0,3,9,0.333333333,"World Happiness Ranking, Most Exported Food Products, Is the country a member of the OECD, NATO and/or UN?",36,7,4,"4, 3, 3, 3, 2",5,1,3,3,0,0,"BRAZIL, COLOMBIA, VENEZUELA, ARGENTINA, CHILE"
p44,5,3,People & Culture,COLOMBIA,3,3,0,3,10,0.3,"Most Prevalent Religion, Number of Colours in the country's flag, Overall population",55,7,5,"1, 3, 3, 5, 2",5,1,3,2.75,0,0,"BRAZIL, COLOMBIA, VENEZUELA, ARGENTINA, CHILE"
p44,6,1,Geography,SWITZERLAND,3,3,0,3,10,0.3,"Area, Is the country landlocked?, Native Animals",40,7,4,"4, 3, 1",3,0,0,2.666666667,0,0,"AUSTRIA, CZECHIA, HUNGARY"
p44,6,2,History & Politics,SWITZERLAND,2,2,0,2,9,0.222222222,"Most Exported Food Products, Does the country have a monarchy?",40,7,4,"3, 4, 1",3,0,0,2.666666667,0,0,"AUSTRIA, CZECHIA, HUNGARY"
p44,6,3,People & Culture,SWITZERLAND,2,2,0,2,10,0.2,"Overall population, Most Prevalent Religion",38,7,4,"3, 4, 1",3,0,0,2.666666667,0,0,"AUSTRIA, CZECHIA, HUNGARY"
p45,1,1,Geography,GREECE,3,3,0,3,10,0.3,"Number of other countries it shares a land border with, Is the country landlocked?, Time Zone (UTC)",36,7,5,5,1,0,0,0,0,0,ITALY
p45,1,2,History & Politics,GREECE,2,2,0,2,9,0.222222222,"World Happiness Ranking, Most Exported Food Products",81,7,9,"5, 9",2,1,9,5,1,9,"ITALY, GREECE"
p45,1,3,People & Culture,GREECE,2,2,0,2,10,0.2,"Number of Colours in the country's flag, Number of FIFA World Cups that the country's team qualified for, and their best performance",74,7,9,"5, 9",2,1,9,5,1,9,"ITALY, GREECE"
p45,2,1,Geography,SWITZERLAND,1,1,0,1,10,0.1,Is the country landlocked?,39,5,8,8,1,0,0,0,0,0,GERMANY
p45,2,2,History & Politics,SWITZERLAND,3,2,0,2,9,0.222222222,"Most Exported Food Products, World Happiness Ranking",72,5,8,"7, 8, 8",3,0,0,7.666666667,0,0,"GERMANY, NETHERLAND, BELGIUM"
p45,2,3,People & Culture,SWITZERLAND,2,2,0,2,10,0.2,"Number of Colours in the country's flag, Unemployment Rate % (2021)",81,5,9,"7, 8, 8, 9",4,1,9,7.666666667,1,9,"GERMANY, NETHERLAND, BELGIUM, SWITZERLAND"
p45,3,1,Geography,SOUTH KOREA,4,4,0,4,10,0.4,"Is the country landlocked?, Native Animals, Time Zone (UTC), Number of other countries it shares a land border with",28,9,4,4,1,0,0,0,0,0,HONG KONG
p45,3,2,History & Politics,SOUTH KOREA,2,2,0,2,9,0.222222222,"Most Exported Food Products, Global Passport Power Rank (2022)",69,9,8,8,1,0,0,0,0,0,JAPAN
p45,3,3,People & Culture,SOUTH KOREA,7,7,1,6,10,0.6,"Number of Colours in the country's flag, Most Prevalent Religion, Population in the capital city, Unemployment Rate % (2021), Number of medals at the Tokyo Olympics, % of the population with internet access, Is the country landlocked?",14,9,6,"3, 6",2,1,6,3,1,6,"JAPAN, SOUTH KOREA"
p45,4,1,Geography,MONGOLIA,2,2,0,2,10,0.2,"Is the country landlocked?, Time Zone (UTC)",30,10,4,4,1,0,0,0,0,0,AFGANISTAN
p45,4,2,History & Politics,MONGOLIA,4,4,0,4,9,0.444444444,"The Economist's Democracy Index Rating, World Happiness Ranking, Most Exported Food Products, Is the country a member of the OECD, NATO and/or UN?",40,10,4,4,1,0,0,0,0,0,AFGANISTAN
p45,4,3,People & Culture,MONGOLIA,7,7,4,3,10,0.3,"Most Prevalent Religion, Number of Colours in the country's flag, Unemployment Rate % (2021), Most Exported Food Products, Does their government have a prime minister?, Gini Index for Income Inequality, World Happiness Ranking",21,10,4,4,1,0,0,0,0,0,AFGANISTAN
p45,5,1,Geography,BOTSWANA,5,4,0,4,10,0.4,"Is the country landlocked?, Native Animals, Average Temperature (between 1991-2020), Number of other countries it shares a land border with",5,10,3,3,1,0,0,0,0,0,NIGERIA
p45,5,2,History & Politics,BOTSWANA,5,5,0,5,9,0.555555556,"Most Exported Food Products, Global Passport Power Rank (2022), Does the country have a monarchy?, The Economist's Democracy Index Rating, Is the country a member of the OECD, NATO and/or UN?",14,10,3,"3, 3",2,0,0,3,0,0,"NIGERIA, KENYA"
p45,5,3,People & Culture,BOTSWANA,3,3,0,3,10,0.3,"Most Prevalent Religion, Which side of the road do people drive on?, % of the population with internet access",18,10,5,"3, 3, 5",3,0,0,3.666666667,0,0,"NIGERIA, KENYA, GHANA"
p45,6,1,Geography,COLOMBIA,3,3,0,3,10,0.3,"Is the country landlocked?, Native Animals, Number of other countries it shares a land border with",35,8,7,7,1,0,0,0,0,0,BRAZIL
p45,6,2,History & Politics,COLOMBIA,2,2,0,2,9,0.222222222,"Is the country a member of the OECD, NATO and/or UN?, Most Exported Food Products",69,8,9,"7, 7, 9",3,1,9,7,1,9,"BRAZIL, MEXICO, COLOMBIA"
p45,6,3,People & Culture,COLOMBIA,2,2,0,2,10,0.2,"Most Prevalent Religion, Number of Colours in the country's flag",58,8,9,"7, 7, 9",3,1,9,7,1,9,"BRAZIL, MEXICO, COLOMBIA"
p46,1,1,Geography,BOTSWANA,11,10,0,10,10,1,"Average Rainfall in 2017 (mm per year), Average Temperature (between 1991-2020), Is the country landlocked?, Time Zone (UTC), Native Animals, % area that is water, Highest Point, Number of other countries it shares a land border with, % area that is covered by forest, Area",84,8,8,"7, 7, 8",3,1,8,7,1,8,"UGANDA, ZIMBABWE, BOTSWANA"
p46,1,2,History & Politics,BOTSWANA,6,5,0,5,9,0.555555556,"Does their government have a prime minister?, Most Exported Food Products, Does the country have a monarchy?, GDP per capita in 2022, The Economist's Democracy Index Rating",71,8,8,"7, 7, 8, 8, 3",5,1,8,6.25,1,8,"UGANDA, ZIMBABWE, BOTSWANA, ZAMBIA, CAMEROON"
p46,1,3,People & Culture,BOTSWANA,5,5,1,4,10,0.4,"Most Prevalent Religion, Number of FIFA World Cups that the country's team qualified for, and their best performance, Number of Colours in the country's flag, Overall population, Area",89,8,8,"7, 7, 8, 8, 3",5,1,8,6.25,1,8,"UGANDA, ZIMBABWE, BOTSWANA, ZAMBIA, CAMEROON"
p46,2,1,Geography,GREECE,5,4,0,4,10,0.4,"Is the country landlocked?, Number of other countries it shares a land border with, Native Animals, Area",41,8,6,"5, 6, 6, 6",4,0,0,5.75,0,0,"SLOVENIA, GERMANY, CROATIA, MONTENEGRO"
p46,2,2,History & Politics,GREECE,8,5,0,5,9,0.555555556,"Does the country have a monarchy?, Is the country a member of the OECD, NATO and/or UN?, Does their government have a prime minister?, Most Exported Food Products, GDP per capita in 2022",66,8,6,"5, 6, 6, 6",4,0,0,5.75,0,0,"SLOVENIA, GERMANY, CROATIA, MONTENEGRO"
p46,2,3,People & Culture,GREECE,4,3,1,2,10,0.2,"Most Prevalent Religion, Number of Colours in the country's flag, Is the country landlocked?",77,8,9,"5, 6, 6, 6, 9",5,0,0,6.4,0,0,"SLOVENIA, GERMANY, CROATIA, MONTENEGRO, BULGARIA"
p46,3,1,Geography,SOUTH KOREA,0,0,0,0,10,0,,37,8,5,5,1,0,0,0,0,0,CHINA
p46,3,2,History & Politics,SOUTH KOREA,18,13,5,8,9,0.888888889,"Highest Point, Is the country landlocked?, Area, Most Exported Food Products, Is the country a member of the OECD, NATO and/or UN?, Does their government have a prime minister?, Global Passport Power Rank (2022), Gini Index for Income Inequality, World Happiness Ranking, Does the country have a monarchy?, The Economist's Democracy Index Rating, % area that is covered by forest, Average Temperature (between 1991-2020)",90,8,6,"5, 6, 6",3,1,6,5.5,1,6,"CHINA, SOUTH KOREA, JAPAN"
p46,3,3,People & Culture,SOUTH KOREA,3,3,0,3,10,0.3,"Number of FIFA World Cups that the country's team qualified for, and their best performance, Most Prevalent Religion, Population in the capital city",85,8,6,"5, 6, 6",3,1,6,5.5,1,6,"CHINA, SOUTH KOREA, JAPAN"
p46,4,1,Geography,MONGOLIA,4,3,0,3,10,0.3,"Native Animals, Is the country landlocked?, Number of other countries it shares a land border with",100,10,10,10,1,1,10,0,1,10,MONGOLIA
p46,4,2,History & Politics,MONGOLIA,1,1,0,1,9,0.111111111,Most Exported Food Products,100,10,10,10,1,1,10,0,1,10,MONGOLIA
p46,4,3,People & Culture,MONGOLIA,1,1,0,1,10,0.1,Most Prevalent Religion,100,10,10,10,1,1,10,0,1,10,MONGOLIA
p46,5,1,Geography,SWITZERLAND,5,4,0,4,10,0.4,"Is the country landlocked?, Number of other countries it shares a land border with, Native Animals, Average Temperature (between 1991-2020)",98,8,5,5,1,0,0,0,0,0,BELARUS
p46,5,2,History & Politics,SWITZERLAND,4,4,1,3,9,0.333333333,"The Economist's Democracy Index Rating, Is the country a member of the OECD, NATO and/or UN?, GDP per capita in 2022, Native Animals",100,8,10,10,1,1,10,0,1,10,SWITZERLAND
p46,5,3,People & Culture,SWITZERLAND,3,2,0,2,10,0.2,"Overall population, Most Prevalent Religion",100,8,10,10,1,1,10,0,1,10,SWITZERLAND
p46,6,1,Geography,COLOMBIA,6,6,0,6,10,0.6,"Highest Point, Is the country landlocked?, Number of other countries it shares a land border with, Native Animals, % area that is covered by forest, Area",79,8,9,9,1,0,0,0,0,0,ARGENTINA
p46,6,2,History & Politics,COLOMBIA,1,1,0,1,9,0.111111111,Most Exported Food Products,73,8,8,"4, 8",2,1,8,4,1,8,"ARGENTINA, COLOMBIA"
p46,6,3,People & Culture,COLOMBIA,1,1,0,1,10,0.1,"Number of FIFA World Cups that the country's team qualified for, and their best performance",85,8,10,"4, 10",2,1,10,4,1,10,"ARGENTINA, COLOMBIA"
p47,1,1,Geography,COLOMBIA,1,1,0,1,10,0.1,Area,70,2,5,5,1,1,5,0,1,5,COLUMBIA
p47,1,2,History & Politics,COLOMBIA,1,1,0,1,9,0.111111111,Most Exported Food Products,93,2,9,9,1,1,9,0,1,9,COLUMBIA
p47,1,3,People & Culture,COLOMBIA,0,0,0,0,10,0,,100,2,10,10,1,1,10,0,1,10,COLUMBIA
p47,2,1,Geography,BOTSWANA,1,1,0,1,10,0.1,Area,40,6,6,6,1,0,0,0,0,0,KENYA
p47,2,2,History & Politics,BOTSWANA,0,0,0,0,9,0,,60,6,5,5,1,0,0,0,0,0,KENYA
p47,2,3,People & Culture,BOTSWANA,0,0,0,0,10,0,,67,6,6,6,1,0,0,0,0,0,KENYA
p47,3,1,Geography,MONGOLIA,1,1,0,1,10,0.1,Area,62,5,6,6,1,0,0,0,0,0,IRAN
p47,3,2,History & Politics,MONGOLIA,0,0,0,0,9,0,,55,5,5,5,1,0,0,0,0,0,IRAN
p47,3,3,People & Culture,MONGOLIA,0,0,0,0,10,0,,37,5,5,5,1,0,0,0,0,0,IRAN
p47,4,1,Geography,SOUTH KOREA,1,1,0,1,10,0.1,Area,62,6,6,6,1,1,6,0,1,6,KOREA
p47,4,2,History & Politics,SOUTH KOREA,0,0,0,0,9,0,,58,6,6,6,1,1,6,0,1,6,KOREA
p47,4,3,People & Culture,SOUTH KOREA,0,0,0,0,10,0,,58,6,7,7,1,1,7,0,1,7,KOREA
p47,5,1,Geography,SWITZERLAND,1,1,0,1,10,0.1,Area,75,7,7,7,1,0,0,0,0,0,NETHERLANDS
p47,5,2,History & Politics,SWITZERLAND,1,1,0,1,9,0.111111111,GDP per capita in 2022,63,7,7,7,1,0,0,0,0,0,NETHERLANDS
p47,5,3,People & Culture,SWITZERLAND,0,0,0,0,10,0,,60,7,7,7,1,0,0,0,0,0,NETHERLANDS
p47,6,1,Geography,GREECE,2,2,0,2,10,0.2,"Area, Native Animals",58,7,5,5,1,1,5,0,1,5,GREECE
p47,6,2,History & Politics,GREECE,0,0,0,0,9,0,,55,7,5,5,1,1,5,0,1,5,GREECE
p47,6,3,People & Culture,GREECE,1,1,0,1,10,0.1,Population in the capital city,70,7,7,7,1,1,7,0,1,7,GREECE
p48,1,1,Geography,SOUTH KOREA,3,3,0,3,10,0.3,"Native Animals, Is the country landlocked?, Time Zone (UTC)",32,8,7,7,1,0,0,0,0,0,CHINA
p48,1,2,History & Politics,SOUTH KOREA,4,4,0,4,9,0.444444444,"Does the country have a monarchy?, Is the country a member of the OECD, NATO and/or UN?, Does their government have a prime minister?, GDP per capita in 2022",63,8,8,8,1,0,0,0,0,0,NEPAL
p48,1,3,People & Culture,SOUTH KOREA,3,3,0,3,10,0.3,"Most Prevalent Religion, Overall population, Number of medals at the Tokyo Olympics",55,8,8,"8, 7",2,0,0,7.5,0,0,"NEPAL, JAPAN"
p48,2,1,Geography,COLOMBIA,2,2,0,2,10,0.2,"Native Animals, Is the country landlocked?",45,7,7,7,1,0,0,0,0,0,ARGENTINA
p48,2,2,History & Politics,COLOMBIA,2,2,0,2,9,0.222222222,"Does their government have a prime minister?, Does the country have a monarchy?",41,7,7,"7, 6",2,0,0,6.5,0,0,"ARGENTINA, BRAZIL"
p48,2,3,People & Culture,COLOMBIA,2,2,0,2,10,0.2,"Number of Colours in the country's flag, Overall population",57,7,7,"7, 6",2,0,0,6.5,0,0,"ARGENTINA, BRAZIL"
p48,3,1,Geography,GREECE,3,3,0,3,10,0.3,"Native Animals, Number of other countries it shares a land border with, Area",52,5,6,6,1,0,0,0,0,0,BELARUS
p48,3,2,History & Politics,GREECE,2,2,0,2,9,0.222222222,"Does their government have a prime minister?, Is the country a member of the OECD, NATO and/or UN?",55,5,7,"7, 7",2,0,0,7,0,0,"SLOVAKIA, POLAND"
p48,3,3,People & Culture,GREECE,2,2,0,2,10,0.2,"Number of FIFA World Cups that the country's team qualified for, and their best performance, Overall population",72,5,7,"7, 7",2,0,0,7,0,0,"SLOVAKIA, POLAND"
p48,4,1,Geography,BOTSWANA,6,6,0,6,10,0.6,"Is the country landlocked?, Native Animals, Time Zone (UTC), Highest Point, % area that is water, Number of other countries it shares a land border with",42,8,7,7,1,1,7,0,1,7,BOTSWANA
p48,4,2,History & Politics,BOTSWANA,5,5,0,5,9,0.555555556,"Does the country have a monarchy?, Is the country a member of the OECD, NATO and/or UN?, Does their government have a prime minister?, GDP per capita in 2022, Most Exported Food Products",47,8,7,"7, 6, 7",3,1,7,6.5,1,7,"BOTSWANA, ZAMBIA, ANGOLA"
p48,4,3,People & Culture,BOTSWANA,9,8,0,8,10,0.8,"Number of FIFA World Cups that the country's team qualified for, and their best performance, Overall population, Which side of the road do people drive on?, Number of Colours in the country's flag, Most Prevalent Religion, Population in the capital city, Number of medals at the Tokyo Olympics, Unemployment Rate % (2021)",40,8,7,"7, 6, 7, 5, 5",5,1,7,5.75,1,7,"BOTSWANA, ZAMBIA, ANGOLA, KENYA, UGANDA"
p48,5,1,Geography,MONGOLIA,4,4,0,4,10,0.4,"Native Animals, Is the country landlocked?, Number of other countries it shares a land border with, Average Temperature (between 1991-2020)",59,7,8,8,1,0,0,0,0,0,NORTH KOREA
p48,5,2,History & Politics,MONGOLIA,7,6,0,6,9,0.666666667,"Is the country a member of the OECD, NATO and/or UN?, Does their government have a prime minister?, Does the country have a monarchy?, World Happiness Ranking, GDP per capita in 2022, Most Exported Food Products",40,7,8,"8, 7, 5",3,0,0,6.666666667,0,0,"NORTH KOREA, NEPAL, KHAZAKSTAN"
p48,5,3,People & Culture,MONGOLIA,4,4,0,4,10,0.4,"Overall population, Number of FIFA World Cups that the country's team qualified for, and their best performance, Population in the capital city, Most Prevalent Religion",51,7,8,"8, 7, 5, 5",4,0,0,6.25,0,0,"NORTH KOREA, NEPAL, KHAZAKSTAN, MONGOLIA"
p48,6,1,Geography,SWITZERLAND,4,4,0,4,10,0.4,"Number of other countries it shares a land border with, Is the country landlocked?, % area that is water, Native Animals",63,8,7,"7, 7",2,0,0,7,0,0,"NORWAY, SWEDEN"
p48,6,2,History & Politics,SWITZERLAND,5,5,0,5,9,0.555555556,"Most Exported Food Products, Does their government have a prime minister?, Does the country have a monarchy?, Is the country a member of the OECD, NATO and/or UN?, GDP per capita in 2022",45,8,8,"7, 7, 8",3,0,0,7.333333333,0,0,"NORWAY, SWEDEN, RUSSIA"
p48,6,3,People & Culture,SWITZERLAND,5,4,0,4,10,0.4,"Overall population, Population Density, Population in the capital city, Number of FIFA World Cups that the country's team qualified for, and their best performance",45,8,8,"7, 7, 8, 7, 7",5,0,0,7.2,0,0,"NORWAY, SWEDEN, RUSSIA, CROATIA, POLAND"
p49,1,1,Geography,BOTSWANA,2,2,0,2,10,0.2,"Is the country landlocked?, Native Animals",76,10,7,"7, 6",2,0,0,6.5,0,0,"SOUTH AFRICA, KENYA"
p49,1,2,History & Politics,BOTSWANA,3,3,0,3,9,0.333333333,"Does the country have a monarchy?, Global Passport Power Rank (2022), Most Exported Food Products",76,10,7,"7, 6",2,0,0,6.5,0,0,"SOUTH AFRICA, KENYA"
p49,1,3,People & Culture,BOTSWANA,6,6,0,6,10,0.6,"Which side of the road do people drive on?, Population Density, Population in the capital city, Most Prevalent Religion, % of the population with internet access, Number of Colours in the country's flag",52,10,7,"7, 6",2,0,0,6.5,0,0,"SOUTH AFRICA, KENYA"
p49,2,1,Geography,MONGOLIA,3,3,0,3,10,0.3,"Native Animals, Highest Point, Area",0,10,3,3,1,0,0,0,0,0,HONG KONG
p49,2,2,History & Politics,MONGOLIA,1,1,0,1,9,0.111111111,Most Exported Food Products,0,10,3,"3, 3",2,0,0,3,0,0,"HONG KONG, SINGAPORE"
p49,2,3,People & Culture,MONGOLIA,1,1,0,1,10,0.1,Most Prevalent Religion,0,10,6,"3, 3, 6",3,0,0,4,0,0,"HONG KONG, SINGAPORE, CHINA"
p49,3,1,Geography,COLOMBIA,2,2,0,2,10,0.2,"Is the country landlocked?, Number of other countries it shares a land border with",0,10,3,3,1,0,0,0,0,0,PUERTO RICO
p49,3,2,History & Politics,COLOMBIA,1,1,0,1,9,0.111111111,Most Exported Food Products,0,10,3,"3, 3",2,0,0,3,0,0,"PUERTO RICO, BRAZIL"
p49,3,3,People & Culture,COLOMBIA,1,1,0,1,10,0.1,Most Prevalent Religion,0,10,3,"3, 3, 3",3,0,0,3,0,0,"PUERTO RICO, BRAZIL, MEXICO"
p49,4,1,Geography,GREECE,5,5,0,5,10,0.5,"Area, Highest Point, Time Zone (UTC), % area that is covered by forest, Number of other countries it shares a land border with",0,10,2,"2, 2",2,0,0,2,0,0,"GERMANY, NETHERLANDS"
p49,4,2,History & Politics,GREECE,1,1,0,1,9,0.111111111,Does their government have a prime minister?,0,10,2,"2, 2, 2",3,0,0,2,0,0,"GERMANY, NETHERLANDS, POLAND"
p49,4,3,People & Culture,GREECE,2,2,0,2,10,0.2,"Number of FIFA World Cups that the country's team qualified for, and their best performance, Number of Colours in the country's flag",0,10,2,"2, 2, 2",3,0,0,2,0,0,"GERMANY, NETHERLANDS, POLAND"
p49,5,1,Geography,SOUTH KOREA,2,2,0,2,10,0.2,"Is the country landlocked?, Area",0,10,6,"2, 6",2,0,0,4,0,0,"CHINA, TOKYO"
p49,5,2,History & Politics,SOUTH KOREA,2,2,0,2,9,0.222222222,"World Happiness Ranking, Most Exported Food Products",0,10,3,"2, 3, 2",3,0,0,2.333333333,0,0,"CHINA, TOKYO, SINGAPORE"
p49,5,3,People & Culture,SOUTH KOREA,2,2,0,2,10,0.2,"Number of medals at the Tokyo Olympics, Most Prevalent Religion",0,10,3,"2, 3, 2",3,0,0,2.333333333,0,0,"CHINA, TOKYO, SINGAPORE"
p49,6,1,Geography,SWITZERLAND,1,1,0,1,10,0.1,Native Animals,0,10,2,2,1,0,0,0,0,0,GERMANY
p49,6,2,History & Politics,SWITZERLAND,1,1,0,1,9,0.111111111,Does the country have a monarchy?,0,10,2,"2, 2",2,1,2,2,0,0,"GERMANY, SWITZERLAND"
p49,6,3,People & Culture,SWITZERLAND,1,1,0,1,10,0.1,% of the population with internet access,0,10,2,"2, 2, 2",3,1,2,2,0,0,"GERMANY, SWITZERLAND, UKRAINE"
p50,1,1,Geography,SWITZERLAND,3,3,0,3,10,0.3,"Area, Is the country landlocked?, Average Temperature (between 1991-2020)",61,6,6,"6, 6, 6",3,1,6,6,0,0,"AUSTRIA, HUNGARY, SWITZERLAND"
p50,1,2,History & Politics,SWITZERLAND,5,5,0,5,9,0.555555556,"Most Exported Food Products, World Happiness Ranking, Is the country a member of the OECD, NATO and/or UN?, Does their government have a prime minister?, Does the country have a monarchy?",66,6,7,"5, 3, 7",3,1,7,4,1,7,"AUSTRIA, HUNGARY, SWITZERLAND"
p50,1,3,People & Culture,SWITZERLAND,4,4,0,4,10,0.4,"Unemployment Rate % (2021), Overall population, Most Prevalent Religion, Number of Colours in the country's flag",84,6,8,"5, 3, 8",3,1,8,4,1,8,"AUSTRIA, HUNGARY, SWITZERLAND"
p50,2,1,Geography,GREECE,3,3,0,3,10,0.3,"Number of other countries it shares a land border with, Is the country landlocked?, Area",16,7,6,"5, 6, 6, 6",4,0,0,5.75,0,0,"ITALY, CROATIA, BELGIUM, ALBANIA"
p50,2,2,History & Politics,GREECE,2,2,0,2,9,0.222222222,"World Happiness Ranking, Most Exported Food Products",50,7,8,"8, 8, 4, 6",4,1,6,6.666666667,0,0,"ITALY, CROATIA, ALBANIA, GREECE"
p50,2,3,People & Culture,GREECE,3,3,0,3,10,0.3,"Population Density, Overall population, Number of Colours in the country's flag",54,7,8,"1, 8, 4, 6",4,1,6,4.333333333,0,0,"ITALY, CROATIA, ALBANIA, GREECE"
p50,3,1,Geography,SOUTH KOREA,1,1,0,1,10,0.1,Number of other countries it shares a land border with,50,4,6,"5, 6",2,1,5,6,0,0,"SOUTH KOREA, MALAYSIA"
p50,3,2,History & Politics,SOUTH KOREA,5,5,0,5,9,0.555555556,"World Happiness Ranking, Most Exported Food Products, Does their government have a prime minister?, Does the country have a monarchy?, Global Passport Power Rank (2022)",62,4,8,"8, 6",2,1,8,6,1,8,"SOUTH KOREA, MALAYSIA"
p50,3,3,People & Culture,SOUTH KOREA,4,4,0,4,10,0.4,"Most Prevalent Religion, Population Density, Number of Colours in the country's flag, Overall population",78,4,8,"8, 4",2,1,8,4,1,8,"SOUTH KOREA, MALAYSIA"
p50,4,1,Geography,MONGOLIA,4,4,0,4,10,0.4,"Is the country landlocked?, Number of other countries it shares a land border with, Area, Native Animals",0,9,6,"5, 6",2,0,0,5.5,0,0,"INDIA, THAILAND"
p50,4,2,History & Politics,MONGOLIA,5,5,0,5,9,0.555555556,"World Happiness Ranking, Most Exported Food Products, Global Passport Power Rank (2022), Does their government have a prime minister?, GDP per capita in 2022",0,9,2,"2, 2",2,0,0,2,0,0,"INDIA, THAILAND"
p50,4,3,People & Culture,MONGOLIA,5,5,0,5,10,0.5,"Overall population, Number of Colours in the country's flag, Population in the capital city, Population Density, % of the population with internet access",4,9,3,"2, 2, 3, 3",4,1,3,2.333333333,0,0,"INDIA, THAILAND, MYANMAR, MONGOLIA"
p50,5,1,Geography,BOTSWANA,4,4,0,4,10,0.4,"Native Animals, % area that is water, Number of other countries it shares a land border with, Is the country landlocked?",0,10,6,"5, 6",2,0,0,5.5,0,0,"ETHIOPIA, ZAMBIA"
